cycle,avg_voltage,min_voltage,avg_current,avg_temp,duration,capacity,SOH,RUL,cell
361,2.5527628529891304,1.9982724,2.7850775945775688,31.587711116450663,22.733403333330834,1.0150601,0.9182956175918737,88,severson_b2_c26
362,2.5576712263013697,1.9989762,2.8126473231930262,32.0545058877453,22.562778333333938,1.0185707,0.9214715562334557,87,severson_b2_c26
363,2.5555645760330576,1.9998546,2.7934259655046327,31.71773540546722,22.57263499999729,1.0144486,0.9177424111658135,86,severson_b2_c26
364,2.5539522802197805,1.9998384,2.8047291430919077,31.716822183293107,22.534643333331523,1.0153109,0.9185225091236088,85,severson_b2_c26
365,2.5578272449315067,1.9998631,2.790981108418431,31.90018812112324,22.629329999998056,1.0160824,0.9192204629383357,84,severson_b2_c26
366,2.550677086612022,1.999826,2.7934349589145553,31.73898770465221,22.71341500000174,1.0173378,0.9203561871366613,83,severson_b2_c26
367,2.5563403271232876,1.9998212,2.790585843344956,32.28876966172694,22.649329999997278,1.0133774,0.9167733273986903,82,severson_b2_c26
368,2.5508541125340596,1.9991746,2.778395229303938,31.7585030849446,22.7213883333335,1.0123762,0.9158675706141088,81,severson_b2_c26
369,2.54914954359673,1.9998603,2.7735579217240525,31.659041386205413,22.808498333336317,1.0117234,0.9152770012683489,80,severson_b2_c26
370,2.551547039071038,1.9998469,2.7791484404321904,31.959595745587286,22.713628333333574,1.0137315,0.9170936714632332,79,severson_b2_c26
371,2.545682649318801,1.9998202,2.765088542700024,31.72946183928436,22.830123333334143,1.0113153,0.914907804960131,78,severson_b2_c26
372,2.5421759235772363,1.9998107,2.7638383691993096,31.725068837413815,22.88091666666636,1.0113888,0.9149742982917998,77,severson_b2_c26
373,2.5463016349593497,1.999825,2.7619840607119976,31.85235908418282,22.849164999998173,1.0070007,0.9110045106904994,76,severson_b2_c26
374,2.5420550005420055,1.9998412,2.758735454976595,31.638504260783623,22.839684999998035,1.0072842,0.9112609849697929,75,severson_b2_c26
375,2.545568314986376,1.9998393,2.761707425395095,32.16813180410148,22.818615000000385,1.0073737,0.9113419530403284,74,severson_b2_c26
376,2.5405920691891892,1.9998651,2.7547637860393124,31.69105947186927,22.92925666666512,1.006573,0.9106175828271696,73,severson_b2_c26
377,2.5401218698369563,1.9998565,2.7552778080632407,31.653413772608275,22.795386666664854,1.0023887,0.9068321672121833,72,severson_b2_c26
378,2.539752361580381,1.9998946,2.754650943993064,31.869342902818733,22.847564999999783,1.0019784,0.9064609806273713,71,severson_b2_c26
379,2.531720162059621,1.9998975,2.738210004678492,31.592584343894412,23.016428333334623,1.0030237,0.9074066334109541,70,severson_b2_c26
380,2.5387717035135138,1.999866,2.7433700451769036,32.06667111911332,22.938921666669188,1.0019207,0.9064087811003335,69,severson_b2_c26
381,2.5361952822580647,1.9998727,2.7338032573264908,31.866298312702135,23.061238333330643,1.0022053,0.9066662505179242,68,severson_b2_c26
382,2.534966890860215,1.9998393,2.7227030248362656,31.67227708615649,23.172908333331968,1.0009483,0.9055290788457118,67,severson_b2_c26
383,2.53420939139785,1.9998212,2.722392722060117,32.12994752276334,23.106426666665357,0.99924827,0.9039911107009935,66,severson_b2_c26
384,2.528515206149733,1.9997354,2.714615447491492,31.697338989543493,23.247165000000194,1.0000793,0.904742919591016,65,severson_b2_c26
385,2.526532610133333,1.9998374,2.6986759536775753,31.749946771791336,23.392840000001407,0.99979091,0.9044820214696564,64,severson_b2_c26
386,2.5280296320855618,1.9998307,2.7022027274526006,31.884790707002775,23.358584999999344,0.99766248,0.902556492191783,63,severson_b2_c26
387,2.522791684308511,1.9998517,2.6845198664555125,31.681966642803086,23.558655000000726,0.99739969,0.9023187536526098,62,severson_b2_c26
388,2.5279532335106385,1.999826,2.6872186038926498,32.25740500654963,23.503911666665232,0.99632674,0.9013480867109231,61,severson_b2_c26
389,2.5200351031578947,1.999846,2.6772873900956937,31.727110578820632,23.61691500000113,0.99513221,0.9002674298472733,60,severson_b2_c26
390,2.517630997889182,1.999805,2.665458528666347,31.678223912489766,23.719863333335766,0.99314642,0.8984709428663963,59,severson_b2_c26
391,2.5227499792105266,1.9998593,2.6614709900789477,32.04717711321449,23.69810499999828,0.992908,0.8982552511638594,58,severson_b2_c26
392,2.5162681341207347,1.9983974,2.6597180940873297,31.790953931655185,23.77766666666915,0.99072385,0.8962793136078828,57,severson_b2_c26
393,2.5183412727034122,1.9998193,2.6648236222500596,32.3695898521034,23.686516666668467,0.98770458,0.8935478670567608,56,severson_b2_c26
394,2.5141360630890053,1.999887,2.6392422892836747,31.877006650600055,23.909760000001796,0.98656791,0.8925195544675376,55,severson_b2_c26
395,2.5116152616187986,1.9998174,2.6262173337455494,31.746944496092475,23.996500000000616,0.98719043,0.8930827303699923,54,severson_b2_c26
396,2.50890684973822,1.999887,2.6254832117920035,32.04996971351057,23.995716666666944,0.98383081,0.8900433789830409,53,severson_b2_c26
397,2.503639852987013,1.9998174,2.6021148647768593,31.75355426363609,24.193623333335083,0.98070925,0.887219393617002,52,severson_b2_c26
398,2.504854950518135,1.999846,2.607862569722091,32.222248090719525,24.19670000000236,0.98228282,0.888642957044403,51,severson_b2_c26
399,2.497825239896373,1.999824,2.5905669670372116,31.800556778250055,24.35456000000316,0.97854823,0.8852643811053996,50,severson_b2_c26
400,2.4956149936061376,1.9998641,2.5630418415531273,31.644218620749506,24.65545666666779,0.97703314,0.8838937228485562,49,severson_b2_c26
401,2.493174718527919,1.9997964,2.5405628802607287,31.9164316360775,24.82850499999865,0.97513783,0.8821790905159701,48,severson_b2_c26
402,2.4843340179292928,1.9998202,2.527196085252525,31.50738607672299,25.087068333333207,0.97413987,0.8812762648660091,47,severson_b2_c26
403,2.4804850785,1.9998403,2.5003907733,31.94008359585571,25.383065000001807,0.97299802,0.8802432660800779,46,severson_b2_c26
404,2.472335278411911,1.9998136,2.4792518821723433,31.583312301638333,25.70665666667046,0.97314882,0.8803796904938962,45,severson_b2_c26
405,2.4688881195599026,1.9998689,2.4424968047388305,31.497667247755235,26.175666666667283,0.97168595,0.8790562741660288,44,severson_b2_c26
406,2.4678951442028985,1.9998584,2.422391423203776,31.970624311278637,26.406218333332795,0.96740031,0.8751791791737457,43,severson_b2_c26
407,2.457701207875895,1.9998031,2.3806437327576475,31.632791676498922,26.95354666666438,0.96567041,0.8736141885009054,42,severson_b2_c26
408,2.4502380724705883,1.9998565,2.357881883411764,32.24860910772911,27.3056066666691,0.96464998,0.8726910348895487,41,severson_b2_c26
409,2.4438380691588786,1.9998212,2.3215605487935425,31.83287279639529,27.659713333332903,0.96154457,0.8698816599630532,40,severson_b2_c26
410,2.438290295402299,1.9998441,2.2953797829278995,31.737199030137432,28.15714333333308,0.96265501,0.8708862430272468,39,severson_b2_c26
411,2.4334553684090907,1.9998116,2.2593969511962806,31.993051792914656,28.704601666665013,0.9591971,0.8677579715100951,38,severson_b2_c26
412,2.4204398374717835,1.9983582,2.2372438307900677,31.582937924044423,29.037069999997037,0.95797956,0.8666564981626127,37,severson_b2_c26
413,2.42376295389755,1.999805,2.207542286005264,31.920503778603948,29.44305666666866,0.95755523,0.866272619041157,36,severson_b2_c26
414,2.415723439207049,1.9998231,2.182099719181017,31.45511622729166,29.846931666667423,0.9574455,0.8661733494726671,35,severson_b2_c26
415,2.4114582965217393,1.9998393,2.1630068075415014,31.851788779915257,30.152033333332902,0.95119154,0.8605155721050068,34,severson_b2_c26
416,2.4086782680345573,1.9998212,2.143065137696839,31.693927553747013,30.474156666667348,0.95027947,0.8596904486626246,33,severson_b2_c26
417,2.4011417984978545,1.9998584,2.1204774612426838,31.649426247545826,30.876555000001098,0.95134616,0.8606554523627297,32,severson_b2_c26
418,2.39812722832981,1.9997764,2.1009091760445897,31.913290345080263,31.260736666666347,0.94867241,0.8582365877974332,31,severson_b2_c26
419,2.3966308274261605,1.9998374,2.090529520772919,31.750068293940057,31.38541666666667,0.94759935,0.8572658213419168,30,severson_b2_c26
420,2.39457452605042,1.9998546,2.0694196409969443,32.079555495500564,31.681664999997402,0.94543958,0.8553119396692883,29,severson_b2_c26
421,2.390480711087866,1.9998097,2.0541725602852794,31.661072749578068,31.834494999997943,0.94099325,0.851289473065225,28,severson_b2_c26
422,2.38980710605428,1.9998221,2.0496368277889543,32.0900172073874,31.91018666666932,0.94114399,0.8514258431987726,27,severson_b2_c26
423,2.3822349896265567,1.999866,2.0335885338985284,31.68657726088896,32.15262666666725,0.93949264,0.8499319144470558,26,severson_b2_c26
424,2.3824763095435686,1.9998164,2.0253994708902296,31.889016238492832,32.189179999998295,0.93769288,0.8483037234456391,25,severson_b2_c26
425,2.383595465154639,1.9997849,2.032004020987816,31.835280288338733,32.228865000000226,0.93268138,0.8437699638312463,24,severson_b2_c26
426,2.3840165247422678,1.999311,2.0336692144329893,31.55095151812633,32.144113333333124,0.93104732,0.8422916768442174,23,severson_b2_c26
427,2.3813123295687886,1.9988971,2.021144706331902,31.72138029361554,32.344606666666614,0.92735934,0.8389552676288748,22,severson_b2_c26
428,2.3806076497942383,1.9998183,2.0142190219023566,31.402100851045752,32.34104333333671,0.92809844,0.8396239100973968,21,severson_b2_c26
429,2.3774835239263803,1.9998269,1.9976696193995165,31.825478298943356,32.63864166666366,0.92373723,0.835678449104104,20,severson_b2_c26
430,2.378216244558522,1.9998288,2.0090171489341047,31.6151122208404,32.431941666667505,0.92261887,0.8346667010441714,19,severson_b2_c26
431,2.3760023699386505,1.9998565,2.0002420279308417,32.04714646905154,32.57012500000031,0.92056662,0.832810089616727,18,severson_b2_c26
432,2.376514595687885,1.998569,2.002022422663804,31.73019549405205,32.46507166666755,0.91985071,0.8321624264728498,17,severson_b2_c26
433,2.3746708394683025,1.999846,1.9891687852574824,31.71015455282714,32.66001999999862,0.91931111,0.8316742659045716,16,severson_b2_c26
434,2.3694164067209775,1.9988246,1.9702077717459725,31.669884895061543,32.82630833333436,0.91548425,0.8282122159558665,15,severson_b2_c26
435,2.371951769325153,1.999599,1.9860464345008362,31.393843122624997,32.56970833333519,0.91357118,0.8264815166631384,14,severson_b2_c26
436,2.3731362963114755,1.9998479,1.9803386043908342,31.667756356613427,32.54649499999748,0.91050839,0.823710698822299,13,severson_b2_c26
437,2.3679322862423,1.9998574,1.9848522493485155,31.388282159455468,32.51838666666688,0.90973312,0.8230093343972266,12,severson_b2_c26
438,2.36905326036961,1.999825,1.9801569365708416,31.845471533938454,32.515280000000104,0.90588564,0.8195286301288071,11,severson_b2_c26
439,2.3689049200409,1.9998651,1.9793636759992561,31.61155656487143,32.54342166666562,0.90478104,0.8185293303442998,10,severson_b2_c26
440,2.368421403298969,1.999826,1.9901295422024363,32.059222702717975,32.247159999997045,0.90212274,0.8161244429487214,9,severson_b2_c26
441,2.3680789799586774,1.9998937,1.978456269152892,31.71359746699302,32.28881666666517,0.89906752,0.8133604734687083,8,severson_b2_c26
442,2.3662591260869563,1.9986491,1.9834867818332387,31.73735202289705,32.15742999999783,0.89693844,0.8114343561545685,7,severson_b2_c26
443,2.368588401446281,1.9998364,1.976180458583771,31.744094084428678,32.237438333333316,0.89478719,0.8094881822803864,6,severson_b2_c26
444,2.3663948697530865,1.999804,1.9787641558174334,31.535507536011337,32.27991833333314,0.89356112,0.8083789920877458,5,severson_b2_c26
445,2.366585159958932,1.9998784,1.9663528549747993,31.853551160949976,32.41712833333295,0.89235926,0.8072917039843528,4,severson_b2_c26
446,2.362171695893224,1.9998546,1.9511248216296428,31.480576993226947,32.5685283333296,0.88851815,0.8038167624713445,3,severson_b2_c26
447,2.363630906910569,1.9990039,1.9394956674408723,31.983972650851705,32.76064166666862,0.88615602,0.8016798115388999,2,severson_b2_c26
448,2.3601889208924955,1.9998269,1.9340060988770051,31.597902256908387,32.94240999999844,0.88665855,0.8021344359465665,1,severson_b2_c26
449,2.3545134465725805,1.9998202,1.9203297659237535,32.09656381379286,33.17789833333421,0.88223267,0.798130469868117,0,severson_b2_c26
450,2.3542690513131315,1.9998078,1.9093143688264462,31.648203303422612,33.222275000003485,0.87967581,0.7958173523169533,0,severson_b2_c26
451,2.354041131781376,1.9998689,1.913872659341185,31.887206061049252,33.094915000000036,0.87726629,0.793637529017328,0,severson_b2_c26
452,2.2813975827974273,1.9998708,1.5218075819877228,31.35717578911768,43.684995000002345,0.87248927,0.789315896701026,0,severson_b2_c26
453,2.332664080188679,1.9995952,1.782580211744425,32.07687944565825,35.97678166666689,0.86864799,0.7858408013939173,0,severson_b2_c26
454,2.335908233460076,1.9998116,1.7927122096456967,31.558026986427606,35.641419999999925,0.86898863,0.7861489685843887,0,severson_b2_c26
455,2.3405391129593816,1.9998364,1.8309962075241777,31.968701930314456,34.83564499999241,0.8667959,0.7841652689496947,0,severson_b2_c26
456,2.3390185833655703,1.9998145,1.8246774259785474,31.69343691387599,34.88574833333647,0.86437488,0.781975041931509,0,severson_b2_c26
457,2.341988881712062,1.9998269,1.834436351651928,31.80996409348005,34.53050500000051,0.86396897,0.7816078268531735,0,severson_b2_c26
458,2.3420808428571425,1.9998565,1.8425776794449387,31.81293591962334,34.34157000000123,0.86336362,0.7810601841548652,0,severson_b2_c26
459,2.345486590138067,1.998589,1.8541354031127846,31.73503565067164,34.03881666666517,0.86059302,0.7785537021858665,0,severson_b2_c26
460,2.346487517063492,1.9998155,1.8551628115530303,32.000149428555986,33.81070166667146,0.85664344,0.774980630990054,0,severson_b2_c26
461,2.34912446007984,1.999846,1.8651252653855925,31.64568163399757,33.57673166666645,0.85359675,0.7722243783551992,0,severson_b2_c26
462,2.3478460922,1.9998631,1.8780068775799998,32.02862989452936,33.31855999999679,0.85195166,0.7707361128450642,0,severson_b2_c26
463,2.3485377735470943,1.9998069,1.8749537120641282,31.58750542345061,33.19707500000174,0.85097486,0.7698524300372543,0,severson_b2_c26
464,2.3506408147177416,1.9998193,1.8830197493731673,31.917450140346837,33.01622333333361,0.84693801,0.766200408187636,0,severson_b2_c26
465,2.350603497379032,1.9998155,1.8934601576246333,31.585625930094945,32.8768833333316,0.84563267,0.7650195047106227,0,severson_b2_c26
466,2.3505367834355826,1.9998393,1.8987824211842348,32.19217383341249,32.52295666666857,0.84311467,0.7627415426814814,0,severson_b2_c26
467,2.3520672158859472,1.9986091,1.9077253924291797,31.733772218842123,32.45554499999465,0.84360176,0.7631821989661417,0,severson_b2_c26
468,2.3524026901840487,1.9989753,1.9111942514036062,32.107934734581576,32.29859833333951,0.83976251,0.7597089401415267,0,severson_b2_c26
469,2.352429633811475,1.998569,1.9106947859817434,31.76492025612329,32.2294533333353,0.8383255,0.7584089186103526,0,severson_b2_c26
470,2.3520345540206185,1.9987769,1.9266043811302718,31.66144104355187,32.003475000003036,0.83674908,0.756982776870091,0,severson_b2_c26
471,2.35490479731405,1.9987359,1.9241473162265215,31.765222993949564,31.87656666666735,0.83300155,0.753592494486029,0,severson_b2_c26
472,2.3526268747412007,1.9986997,1.9293254538001126,31.56913569909697,31.754816666664553,0.82858235,0.7495945716110565,0,severson_b2_c26
473,2.354822562993763,1.9998975,1.9318614410943111,31.906766740807473,31.64252833333643,0.83150405,0.7522377493952274,0,severson_b2_c26
474,2.3524375983367984,1.9998488,1.9216196296314496,31.62109624844544,31.66573999999867,0.82697916,0.7481442118233286,0,severson_b2_c26
475,2.353767643243243,1.9998517,1.92365507013608,32.149787640829075,31.656800000004786,0.82702196,0.7481829317497968,0,severson_b2_c26
476,2.3516565875259876,1.9998269,1.9172312206501605,31.730051536551173,31.74375499999927,0.82529837,0.7466236495520971,0,severson_b2_c26
1,2.6898853286885247,1.9997783,3.0116609225782414,34.252882275891444,22.086816666666714,1.0919615,0.9975002146939137,475,severson_b2_c27
2,2.6984755187327822,1.9962974,3.029894034593038,34.182332511001285,21.883356666666806,1.0925682,0.9980544314682733,474,severson_b2_c27
3,2.7004263928374654,1.9998279,3.044481956846982,34.34107864850381,21.80466333333316,1.0951403,1.0,473,severson_b2_c27
4,2.701400188121547,1.9976192,3.0409416838598693,34.26068938370607,21.747286666666575,1.0942627,0.9996023469522888,472,severson_b2_c27
5,2.696901411232876,1.9998088,3.038492263452054,34.51468138634109,21.880633333333144,1.0947001,1.0,471,severson_b2_c27
6,2.6967051000000004,1.9998107,3.050752227432129,34.31344196656767,21.75905000000008,1.0945592,0.9998731979059686,470,severson_b2_c27
7,2.698271162912088,1.9997954,3.0584679585414585,34.175438325486866,21.672275000000077,1.0957614,1.0,469,severson_b2_c27
8,2.7017015074175825,1.9997725,3.0567106889835163,34.392364413125996,21.684541666666583,1.0955764,1.0,468,severson_b2_c27
9,2.7003846770718236,1.9997973,3.0565483639603217,34.11930253897375,21.689001666666684,1.096252,1.0,467,severson_b2_c27
10,2.70178318815427,1.999764,3.055860187768595,34.446889367685124,21.711818333333454,1.0961983,1.0,466,severson_b2_c27
11,2.698983461707989,1.9998116,3.058719380916604,34.21862679941722,21.67905166666654,1.0957271,1.0,465,severson_b2_c27
12,2.6992944632596685,1.999763,3.0685268419111,34.28623453426852,21.61733166666673,1.0967549,1.0,464,severson_b2_c27
13,2.696691400274725,1.9997983,3.049144218613886,34.469273215688645,21.7536500000002,1.0957111,1.0,463,severson_b2_c27
14,2.7004030700549455,1.9997344,3.066708097654845,34.18204997785195,21.623785000000012,1.0955337,1.0,462,severson_b2_c27
15,2.697976679726027,1.9969211,3.0613592601843087,34.490693902998,21.72106166666684,1.096683,1.0,461,severson_b2_c27
16,2.703224829558011,1.999764,3.073633413518332,34.24348781731871,21.537918333333316,1.096151,1.0,460,severson_b2_c27
17,2.699619092582418,1.9965625,3.0635338939910084,34.45097521102092,21.631614999999876,1.0952932,1.0,459,severson_b2_c27
18,2.699000443131868,1.999434,3.068808204717781,34.43796763072513,21.62724166666691,1.0958723,1.0,458,severson_b2_c27
19,2.699470155801105,1.9998012,3.0765915281541933,34.29397930681,21.56921666666652,1.095498,1.0,457,severson_b2_c27
20,2.700267891412742,1.9997668,3.067172147786451,34.66036421491954,21.61168000000034,1.096629,1.0,456,severson_b2_c27
21,2.7004113498614957,1.9997811,3.0665666941803065,34.497566796218294,21.631559999999688,1.0970404,1.0,455,severson_b2_c27
22,2.6976191933701656,1.9997668,3.0688510892867904,34.70847626088144,21.648119999999956,1.0966641,1.0,454,severson_b2_c27
23,2.7004604947368422,1.9981971,3.0625393669529086,34.56747626893985,21.61465000000026,1.095486,1.0,453,severson_b2_c27
24,2.6958973556473826,1.996757,3.06105451934886,34.39912551829457,21.67609500000011,1.0981197,1.0,452,severson_b2_c27
25,2.694519803021978,1.9983706,3.0752184018631366,34.781688810589614,21.65802666666665,1.0971814,1.0,451,severson_b2_c27
26,2.698666017127072,1.998755,3.069484451629834,34.45191542903463,21.64632166666658,1.098649,1.0,450,severson_b2_c27
27,2.6996032315789473,1.9973626,3.0678716830697557,34.78551830039184,21.572185000000168,1.0965157,1.0,449,severson_b2_c27
28,2.6978729742382273,1.9981132,3.076956996748929,34.553495269305344,21.5058633333334,1.0957835,1.0,448,severson_b2_c27
29,2.6990001800554015,1.9971204,3.0774118997028452,34.40253032075038,21.524861666666887,1.0969923,1.0,447,severson_b2_c27
30,2.701528420498615,1.9977708,3.073575437783933,34.78945386328188,21.521766666666856,1.0974637,1.0,446,severson_b2_c27
31,2.6955720279005524,1.9972062,3.06914142100452,34.43888601836846,21.601106666666844,1.0979954,1.0,445,severson_b2_c27
32,2.698021729166667,1.9985547,3.0778553741439394,34.736703836660176,21.556375000000116,1.0967951,1.0,444,severson_b2_c27
33,2.694793078176795,1.9997573,3.0668850003490706,34.572934783187534,21.590251666666397,1.0962346,1.0,443,severson_b2_c27
34,2.69586162299169,1.9997687,3.0714487326315787,34.314148992211976,21.642841666666698,1.0991896,1.0,442,severson_b2_c27
35,2.6956342754143647,1.999763,3.065929813902561,34.510054344586756,21.619989999999717,1.0968586,1.0,441,severson_b2_c27
36,2.693270121823204,1.999743,3.064070298656454,34.44486428754785,21.724741666666525,1.0980722,1.0,440,severson_b2_c27
37,2.692889853021978,1.9997697,3.0544956381243757,34.73996912828654,21.797470000000125,1.0984883,1.0,439,severson_b2_c27
38,2.697419143922652,1.9997516,3.0655426033199396,34.60756885972791,21.646361666666536,1.0964156,1.0,438,severson_b2_c27
39,2.6959594889196676,1.9988008,3.0702000177965245,34.59576830715571,21.630139999999663,1.0993389,1.0,437,severson_b2_c27
40,2.6900205234159777,1.9979873,3.0570919160130225,34.666308975868525,21.720805000000105,1.0979065,1.0,436,severson_b2_c27
41,2.693791369972452,1.9977002,3.0617284505760076,34.63204930903561,21.66239666666661,1.098264,1.0,435,severson_b2_c27
42,2.695236864265928,1.9985957,3.069511327637874,34.89416941895199,21.649193333333336,1.0988187,1.0,434,severson_b2_c27
43,2.696446996418733,1.9975581,3.0577650215752565,34.8382008656578,21.659490000000126,1.0976095,1.0,433,severson_b2_c27
44,2.693137863434903,1.9997487,3.071098896774112,34.85352905516719,21.624556666666464,1.0987765,1.0,432,severson_b2_c27
45,2.694281485399449,1.999763,3.0586469666641616,34.80138156055325,21.72748166666618,1.0988331,1.0,431,severson_b2_c27
46,2.689021512742382,1.9997325,3.0539521454721728,34.84038198109982,21.65876333333339,1.0984509,1.0,430,severson_b2_c27
47,2.692642030662983,1.9997554,3.050570713686589,34.86711972239134,21.75051166666671,1.0992073,1.0,429,severson_b2_c27
48,2.693564649584488,1.9997363,3.0587630348224626,34.73148656371136,21.65954666666706,1.0983176,1.0,428,severson_b2_c27
49,2.487157072407045,1.9996543,2.1678080609482295,33.64833727030055,34.04611166666746,1.0942786,0.99961687150596,427,severson_b2_c27
50,2.597553203623188,1.9985223,2.66852652259552,34.028846536726086,26.039264999999432,1.0947737,1.0,426,severson_b2_c27
51,2.647971056330749,1.9997668,2.855620571374206,34.31909919184775,23.75505666666625,1.0957532,1.0,425,severson_b2_c27
52,2.667506217647059,1.9997516,2.969741979258629,34.186653968419,22.654786666667007,1.0968832,1.0,424,severson_b2_c27
53,2.680342133243243,1.9990859,3.0107724781375915,34.48751117879165,22.23934833333478,1.0977191,1.0,423,severson_b2_c27
54,2.6810737351498637,1.9977002,3.0345314942556354,34.25954237770563,21.96178999999926,1.0977577,1.0,422,severson_b2_c27
55,2.684281925,1.9997582,3.0307471817807192,34.39484686238382,21.97092333333373,1.0979104,1.0,421,severson_b2_c27
56,2.6833458937158468,1.9990926,3.0428057820342773,34.39153065770271,21.904003333333335,1.0967135,1.0,420,severson_b2_c27
57,2.6843530202739725,1.9997344,3.0414662553798255,34.1301228808056,21.91434500000129,1.098317,1.0,419,severson_b2_c27
58,2.68909761184573,1.9983611,3.059658739641873,34.586517131691,21.764873333333526,1.0986252,1.0,418,severson_b2_c27
59,2.6863817076923078,1.9997439,3.049333239393107,34.264913349457494,21.802473333332458,1.0973638,1.0,417,severson_b2_c27
60,2.692585148342541,1.9997716,3.062229231926168,34.407853302007275,21.678490000000842,1.0984653,1.0,416,severson_b2_c27
61,2.6881946955801106,1.9997535,3.056248912692114,34.34475344634823,21.689396666667506,1.0974145,1.0,415,severson_b2_c27
62,2.6925749493074793,1.9997745,3.0590140118232183,34.31448227921649,21.6556999999991,1.0975212,1.0,414,severson_b2_c27
63,2.6925579576923075,1.9997821,3.0675620963086914,34.738236171574535,21.648381666668378,1.0973518,1.0,413,severson_b2_c27
64,2.6926494169444446,1.9997354,3.0737900209999998,34.55486169445524,21.57238833333443,1.0981586,1.0,412,severson_b2_c27
65,2.6890134519337017,1.9997573,3.0694334179382214,34.705391028354036,21.66961666666709,1.0991203,1.0,411,severson_b2_c27
66,2.6899889317679557,1.9997296,3.067913144821697,34.71961514269855,21.637619999999878,1.0987515,1.0,410,severson_b2_c27
67,2.6909658535911603,1.9997706,3.0651013435635357,34.73798800274967,21.612341666665934,1.0980629,1.0,409,severson_b2_c27
68,2.6882188157894737,1.9980597,3.076797172409972,35.10585438270819,21.600649999999824,1.0979763,1.0,408,severson_b2_c27
69,2.68905648839779,1.9978805,3.076269435163234,34.972932741626565,21.600153333332855,1.0985411,1.0,407,severson_b2_c27
70,2.686596167217631,1.9997544,3.0577011486301027,35.03248174372963,21.73493499999944,1.0973446,1.0,406,severson_b2_c27
71,2.6878924085399447,1.9996114,3.060588097578262,34.95067418069736,21.726758333332448,1.1000837,1.0,405,severson_b2_c27
72,2.6915913130193903,1.999145,3.0776954104079572,34.97109436054064,21.56049666666658,1.0999792,1.0,404,severson_b2_c27
73,2.6904798330555555,1.9997249,3.0641148696742424,35.031833905586076,21.66847833333304,1.0997508,1.0,403,severson_b2_c27
74,2.692765941551247,1.9983487,3.079747444802316,35.030691247171774,21.590951666666662,1.1008663,1.0,402,severson_b2_c27
75,2.6883683168975065,1.999763,3.0738957920951897,35.095589942587594,21.659571666666302,1.1016716,1.0,401,severson_b2_c27
76,2.689295377071823,1.9994349,3.06647572096434,34.879664075621704,21.639311666666373,1.1003429,1.0,400,severson_b2_c27
77,2.690484957894737,1.9997668,3.079646158285066,35.010432612441534,21.544386666667805,1.1014451,1.0,399,severson_b2_c27
78,2.7002175731092435,1.9997602,3.0660030116399284,35.08614379374933,21.521866666667236,1.0990841,1.0,398,severson_b2_c27
79,2.689897881666667,1.9982486,3.0779003752424234,34.82112394060982,21.54811333333297,1.1016303,1.0,397,severson_b2_c27
80,2.687461645,1.9987121,3.070762918820707,34.93458870243114,21.62145666666717,1.1012908,1.0,396,severson_b2_c27
81,2.6933806186629528,1.9997544,3.0862659679184596,34.89066248537994,21.485816666666267,1.1005038,1.0,395,severson_b2_c27
82,2.690808675069252,1.9985614,3.0808594281541173,34.74861546252506,21.583289999999877,1.1014917,1.0,394,severson_b2_c27
83,2.6893229099999996,1.9994149,3.0780388520328277,34.96523270226812,21.56129999999927,1.1003087,1.0,393,severson_b2_c27
84,2.6892238662049865,1.9983087,3.0690628756106775,34.7875316462292,21.623265000000046,1.1014913,1.0,392,severson_b2_c27
85,2.686722349722222,1.9996819,3.075376798315656,34.72495181313163,21.59225499999981,1.1029385,1.0,391,severson_b2_c27
86,2.6839631163434903,1.9987435,3.059460406947872,34.704424696049074,21.667246666667047,1.1020267,1.0,390,severson_b2_c27
87,2.6905893438888886,1.9997296,3.078976174373737,34.47446992537055,21.491118333333482,1.1007472,1.0,389,severson_b2_c27
88,2.6926648947222223,1.9997888,3.0755677554999994,34.71072984303979,21.5557050000003,1.1018224,1.0,388,severson_b2_c27
89,2.6874159155555555,1.9997478,3.0713368534772725,34.38117151288399,21.58822166666505,1.1031119,1.0,387,severson_b2_c27
90,2.6912805572625698,1.9997983,3.0894702537912644,34.3059239995774,21.41254166666574,1.1021072,1.0,386,severson_b2_c27
91,2.6874798952646235,1.9998116,3.084101039316282,34.226786747351724,21.518550000000204,1.1041472,1.0,385,severson_b2_c27
92,2.686887679108635,1.9998298,3.084380245996454,34.17327913995065,21.554833333332013,1.1035295,1.0,384,severson_b2_c27
93,2.6890644718662955,1.9987798,3.081773123365409,34.41790326212549,21.554961666666593,1.102461,1.0,383,severson_b2_c27
94,2.6857772886111113,1.9991488,3.075956001093434,34.219621626222,21.573466666665624,1.1037713,1.0,382,severson_b2_c27
95,2.687349548746518,1.9997754,3.082034109830336,34.31240672737828,21.49785999999925,1.1034191,1.0,381,severson_b2_c27
96,2.6885871179271703,1.9997468,3.0810341460758845,34.35353307589611,21.50240999999999,1.1033741,1.0,380,severson_b2_c27
97,2.6868069522346367,1.9997802,3.0609848871254437,34.273084412463724,21.65493666666638,1.1040796,1.0,379,severson_b2_c27
98,2.686262724512535,1.9983802,3.0731311068118514,34.63612931261917,21.61090333333317,1.1041315,1.0,378,severson_b2_c27
99,2.6870356638655464,1.9997401,3.083333859243697,34.309225105153445,21.514350000000555,1.1051688,1.0,377,severson_b2_c27
